pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FC,2024-05-24,97.6,-1.59,5.25,"Doval, Camilo",668901,666808,,called_strike,,,,,1.0,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,S,,,3,0,2024,-0.28,0.97,-0.8,3.32,596019.0,621438.0,607043.0,2,9,Bot,,,,,,,2.7683225532266924,-142.18201179441587,-1.9594965649426324,-4.37259395701367,32.08841077412444,-18.79092211285461,3.94,1.89,,,,97.9,2507.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.11,,,,,,,,79,4,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,212.0,0.0,-0.065,,,,0.065,,-1,-1,0.271,0.271,26,24,27,25,1,4,2.0,2.0,1.0,4.0,1.42,0.28,0.28,17.6
SI,2024-05-24,98.5,-1.55,5.38,"Doval, Camilo",668901,666808,,ball,,,,,11.0,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,2,0,2024,-0.86,0.6,-1.09,3.95,596019.0,621438.0,607043.0,2,9,Bot,,,,,,,3.246052696777549,-143.48751665011432,0.1797415640414961,-12.639594230512666,34.30882134083308,-24.21937696072233,3.67,1.8,,,,98.7,2424.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.08,,,,,,,,79,3,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,221.0,0.0,0.108,,,,-0.108,,-1,-1,0.271,0.271,26,24,27,25,1,4,2.0,2.0,1.0,4.0,1.75,0.86,0.86,19.7
SL,2024-05-24,89.6,-1.21,5.48,"Doval, Camilo",668901,666808,,ball,,,,,14.0,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,1,0,2024,0.48,-0.37,1.63,1.33,596019.0,621438.0,607043.0,2,9,Bot,,,,,,,6.045897940703144,-130.31167885506582,-3.4681061049312047,4.165297606145351,27.83821594058313,-35.841914757357415,3.67,1.84,,,,89.9,2598.0,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.96,,,,,,,,79,2,Slider,7,8,7,8,8,7,7,8,Standard,Standard,59.0,0.0,0.088,,,,-0.088,,-1,-1,0.271,0.271,26,24,27,25,1,4,2.0,2.0,1.0,4.0,3.22,-0.48,-0.48,23.1
SL,2024-05-24,90.3,-1.19,5.48,"Doval, Camilo",668901,666808,,ball,,,,,14.0,"Mets challenged (play at 1st), call on the field was upheld: Mark Vientos grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,NYM,SF,B,,,0,0,2024,0.37,-0.12,1.56,1.57,596019.0,621438.0,607043.0,2,9,Bot,,,,,,,6.069154431999048,-131.35086131779613,-3.514572378151258,2.97735861323037,28.46502172436856,-32.98641832455289,3.74,1.78,,,,90.3,2550.0,6.3,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.15,,,,,,,,79,1,Slider,7,8,7,8,8,7,7,8,Standard,Standard,71.0,0.0,0.031,,,,-0.031,,-1,-1,0.271,0.271,26,24,27,25,1,4,2.0,2.0,1.0,4.0,2.92,-0.37,-0.37,25.3
FC,2024-05-24,102.0,-1.39,5.51,"Doval, Camilo",502110,666808,strikeout,swinging_strike,,,,,14.0,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,2.0,,0,2,2024,-0.4,0.94,1.12,2.01,596019.0,621438.0,607043.0,1,9,Bot,,,,,,,8.039861481331773,-148.29783408871012,-6.866364143767168,-7.803970065147321,33.496600679961574,-16.825253513944773,3.73,1.75,,,,102.5,2622.0,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.02,,0.0,0.0,1.0,0.0,0.0,,78,3,Cutter,7,8,7,8,8,7,7,8,Standard,Standard,224.0,-0.259,-0.16,74.1,9.0,,0.16,,-1,-1,0.53,0.53,26,36,27,37,1,4,2.0,2.0,1.0,1.0,1.24,0.4,0.4,19.9
SL,2024-05-24,90.3,-1.09,5.51,"Doval, Camilo",502110,666808,,foul,,,,,14.0,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,0,1,2024,0.29,-0.11,1.14,2.35,596019.0,621438.0,607043.0,1,9,Bot,,,,,,,4.962195955952674,-131.50057956816204,-1.7405393138644702,2.4265380807860564,25.17403291670793,-33.31462099884795,3.73,1.75,7.0,67.1,-14.0,91.1,2649.0,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.96,,,,,,,,78,2,Slider,7,8,7,8,8,7,7,8,Standard,Standard,73.0,0.0,-0.072,74.1,8.9,,0.072,88.0,-1,-1,0.53,0.53,26,36,27,37,1,4,2.0,2.0,1.0,1.0,2.88,-0.29,-0.29,26.0
SL,2024-05-24,91.5,-1.21,5.45,"Doval, Camilo",502110,666808,,foul,,,,,9.0,J.D. Martinez strikes out swinging.,R,R,R,NYM,SF,S,,,0,0,2024,0.19,-0.08,0.46,1.92,596019.0,621438.0,607043.0,1,9,Bot,,,,,,,3.8473065375487456,-133.28049583428893,-2.9140031709484613,1.4555704957686522,26.9512004847838,-32.700654157658654,3.73,1.75,,,,92.3,2624.0,6.6,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.92,,,,,,,,78,1,Slider,7,8,7,8,8,7,7,8,Standard,Standard,60.0,0.0,-0.041,75.5,9.1,,0.041,,-1,-1,0.53,0.53,26,36,27,37,1,4,2.0,2.0,1.0,1.0,2.78,-0.19,-0.19,25.4
SI,2024-05-24,100.1,-1.33,5.55,"Doval, Camilo",607043,666808,,ball,,,,,13.0,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,B,,,1,1,2024,-0.85,0.53,-0.98,2.45,596019.0,,621438.0,1,9,Bot,,,,,,,2.9560696983318597,-145.8005579346712,-4.4783633457254135,-12.835595587192268,32.39087174663178,-23.778659901015896,3.4,1.69,,,,100.6,2403.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.09,,,,,,,,77,3,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,222.0,0.09,0.024,,,,-0.024,,-1,-1,0.447,0.447,26,31,27,31,1,4,2.0,2.0,1.0,1.0,1.73,0.85,-0.85,22.6
SI,2024-05-24,99.7,-1.39,5.47,"Doval, Camilo",607043,666808,,called_strike,,,,,14.0,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,S,,,1,0,2024,-0.71,0.41,0.9,1.71,596019.0,,621438.0,1,9,Bot,,,,,,,7.975649160514185,-144.97305510563683,-5.921330655308531,-11.92111096361585,33.50081165093418,-25.134538242870395,3.49,1.66,,,,99.9,2383.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.08,,,,,,,,77,2,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,227.0,0.0,-0.062,,,,0.062,,-1,-1,0.447,0.447,26,31,27,31,1,4,2.0,2.0,1.0,1.0,1.88,0.71,-0.71,20.6
SI,2024-05-24,100.8,-1.7,5.3,"Doval, Camilo",607043,666808,,ball,,,,,13.0,Camilo Doval intentionally walks Brandon Nimmo.,R,L,R,NYM,SF,B,,,0,0,2024,-1.11,0.1,-0.37,1.36,596019.0,,621438.0,1,9,Bot,,,,,,,6.370184478349928,-146.61306681776864,-5.8934773894209105,-17.516110698229348,34.76051617679462,-29.513412132969048,3.44,1.83,,,,101.2,2464.0,6.5,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.98,,,,,,,,77,1,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,231.0,0.0,0.024,,,,-0.024,,-1,-1,0.447,0.447,26,31,27,31,1,4,2.0,2.0,1.0,1.0,2.15,1.11,-1.11,16.8
SI,2024-05-24,99.6,-1.56,5.42,"Doval, Camilo",624413,666808,fielders_choice,hit_into_play,,,,,5.0,"Pete Alonso reaches on a fielder's choice, fielded by shortstop Marco Luciano.   Francisco Lindor to 3rd.  Francisco Lindor advances to 3rd, on a fielding error by shortstop Marco Luciano.",R,R,R,NYM,SF,X,6.0,ground_ball,0,0,2024,-0.88,0.05,-0.27,2.21,,,596019.0,1,9,Bot,112.06,148.44,,,,,5.646652529281599,-145.11776591132772,-3.5999176859419117,-13.70144356112871,30.85311833644476,-30.926665733069132,3.43,1.62,15.0,111.2,-8.0,100.7,2348.0,6.6,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.89,0.357,0.293,0.9,1.0,0.0,0.0,2.0,76,1,Sinker,7,8,7,8,8,7,7,8,Standard,Standard,228.0,0.241,0.442,75.1,6.7,0.367,-0.442,111.2,-1,-1,0.206,0.206,26,29,27,30,1,4,2.0,2.0,1.0,1.0,2.23,0.88,0.88,21.1
FC,2024-05-24,101.8,-1.57,5.49,"Doval, Camilo",596019,666808,single,hit_into_play,,,,,8.0,Francisco Lindor singles on a sharp line drive to right fielder Mike Yastrzemski.   DJ Stewart scores.,R,L,R,NYM,SF,X,9.0,line_drive,2,0,2024,-0.69,0.93,0.26,1.95,621466.0,,,1,9,Bot,216.57,90.57,,,,,6.852254715916368,-148.0240020177736,-6.933336125713045,-11.78135523870375,33.43508110672335,-17.113393085620427,3.38,1.55,347.0,107.3,20.0,102.4,2561.0,6.6,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.94,0.757,1.138,0.9,1.0,1.0,0.0,6.0,75,3,Cutter,6,8,6,8,8,7,7,8,Infield shade,Standard,225.0,0.083,0.385,74.3,7.6,1.973,-0.385,107.3,-2,-2,0.123,0.123,26,30,27,31,1,4,2.0,2.0,1.0,1.0,1.27,0.69,-0.69,23.8
SL,2024-05-24,90.1,-1.26,5.54,"Doval, Camilo",596019,666808,,ball,,,,,14.0,Francisco Lindor singles on a sharp line drive to right fielder Mike Yastrzemski.   DJ Stewart scores.,R,L,R,NYM,SF,B,,,1,0,2024,0.23,-0.07,0.73,1.02,621466.0,,,1,9,Bot,,,,,,,4.493851067201721,-131.2212262551463,-5.194423825534898,1.6815824017635876,26.9827695847588,-32.06607964844045,3.41,1.68,,,,90.9,2528.0,6.7,745822,672275,664774,642731,656305,682617,671218,682641,573262,53.83,,,,,,,,75,2,Slider,6,8,6,8,8,6,6,8,Infield shade,Standard,58.0,0.0,0.022,,,,-0.022,,-2,-2,0.123,0.123,26,30,27,31,1,4,2.0,2.0,1.0,1.0,2.86,-0.23,0.23,22.9
SL,2024-05-24,91.2,-1.41,5.52,"Doval, Camilo",596019,666808,,ball,,,,,14.0,Francisco Lindor singles on a sharp line drive to right fielder Mike Yastrzemski.   DJ Stewart scores.,R,L,R,NYM,SF,B,,,0,0,2024,0.15,-0.15,1.59,1.28,621466.0,,,1,9,Bot,,,,,,,7.255017698784145,-132.67532977061774,-4.4661149067976496,0.1930375699487928,28.315272882958155,-33.2124263064438,3.52,1.6,,,,91.4,2618.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.05,,,,,,,,75,1,Slider,6,8,6,8,8,6,6,8,Infield shade,Standard,97.0,0.0,0.038,,,,-0.038,,-2,-2,0.123,0.123,26,30,27,31,1,4,2.0,2.0,1.0,1.0,2.89,-0.15,0.15,26.0
FC,2024-05-24,100.8,-1.48,5.61,"Doval, Camilo",683146,666808,field_out,hit_into_play,,,,,7.0,"Brett Baty grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.  DJ Stewart to 3rd.",R,L,R,NYM,SF,X,4.0,ground_ball,0,1,2024,-0.58,1.21,-0.65,2.13,,621466.0,,0,9,Bot,150.24,149.05,,,,,3.695096764697485,-146.71795168360856,-7.237704209257956,-9.249449030471016,34.52662039441361,-13.231298828521211,3.52,1.65,22.0,105.4,-4.0,101.0,2618.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.1,0.394,0.35,0.0,1.0,0.0,0.0,2.0,74,2,Cutter,6,8,6,8,8,6,6,8,Standard,Standard,221.0,-0.07,-0.159,75.5,8.0,0.432,0.159,105.4,-2,-2,0.193,0.193,26,24,27,25,1,0,2.0,4.0,1.0,1.0,1.03,0.58,-0.58,23.6
FC,2024-05-24,100.4,-1.67,5.48,"Doval, Camilo",683146,666808,,swinging_strike,,,,,1.0,"Brett Baty grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.  DJ Stewart to 3rd.",R,L,R,NYM,SF,S,,,0,0,2024,-0.73,1.17,-0.8,3.46,,621466.0,,0,9,Bot,,,,,,,4.153193262791805,-146.17471325615384,-3.0483172525664015,-11.505798000941049,34.48906715899566,-14.851083645538628,3.52,1.65,,,,100.7,2545.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.06,,,,,,,,74,1,Cutter,6,8,6,8,8,6,6,8,Standard,Standard,229.0,0.0,-0.035,69.9,5.9,,0.035,,-2,-2,0.193,0.193,26,24,27,25,1,0,2.0,4.0,1.0,1.0,1.09,0.73,-0.73,20.2
FC,2024-05-24,99.0,-1.5,5.48,"Doval, Camilo",621466,666808,double,hit_into_play,,,,,6.0,DJ Stewart doubles (4) on a fly ball to right fielder Mike Yastrzemski.,R,L,R,NYM,SF,X,9.0,fly_ball,2,1,2024,-0.68,1.21,0.44,2.26,,,,0,9,Bot,206.21,80.09,,,,,6.899282390507418,-144.070097281695,-6.225294554823365,-10.997423893128902,31.45189328301169,-14.047407592824756,3.18,1.49,353.0,93.6,34.0,99.4,2615.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.13,0.091,0.161,1.25,1.0,1.0,1.0,3.0,73,4,Cutter,6,8,6,8,8,6,6,8,Infield shade,Strategic,226.0,0.106,0.651,66.7,7.4,0.302,-0.651,93.6,-2,-2,0.087,0.087,26,30,27,31,1,0,2.0,2.0,1.0,1.0,1.1,0.68,-0.68,18.9
SL,2024-05-24,89.7,-1.24,5.43,"Doval, Camilo",621466,666808,,ball,,,,,14.0,DJ Stewart doubles (4) on a fly ball to right fielder Mike Yastrzemski.,R,L,R,NYM,SF,B,,,1,1,2024,0.25,-0.18,0.97,1.05,,,,0,9,Bot,,,,,,,4.963983323787704,-130.61573354940708,-4.490025208213946,1.7887592850006224,27.209816232601725,-33.50820481555665,3.18,1.54,,,,89.9,2648.0,6.3,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.17,,,,,,,,73,3,Slider,6,8,6,8,8,6,6,8,Infield shade,Strategic,51.0,0.0,0.053,,,,-0.053,,-2,-2,0.087,0.087,26,30,27,31,1,0,2.0,2.0,1.0,1.0,3.01,-0.25,0.25,27.1
SL,2024-05-24,89.8,-1.55,5.46,"Doval, Camilo",621466,666808,,swinging_strike,,,,,14.0,DJ Stewart doubles (4) on a fly ball to right fielder Mike Yastrzemski.,R,L,R,NYM,SF,S,,,1,0,2024,0.3,0.07,0.71,1.3,,,,0,9,Bot,,,,,,,4.940990065150934,-130.66501372299882,-4.474119304119652,2.3693491135936866,27.92316483632205,-30.576370636119837,3.18,1.49,,,,89.7,2425.0,6.2,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.26,,,,,,,,73,2,Slider,6,8,6,8,8,6,6,8,Infield shade,Strategic,105.0,0.0,-0.049,74.1,8.4,,0.049,,-2,-2,0.087,0.087,26,30,27,31,1,0,2.0,2.0,1.0,1.0,2.76,-0.3,0.3,20.4
SL,2024-05-24,91.4,-1.44,5.42,"Doval, Camilo",621466,666808,,ball,,,,,14.0,DJ Stewart doubles (4) on a fly ball to right fielder Mike Yastrzemski.,R,L,R,NYM,SF,B,,,0,0,2024,0.25,0.17,2.05,1.98,,,,0,9,Bot,,,,,,,8.242431411215259,-132.88158743656524,-3.1304828563389204,1.216801777258636,28.91799257487314,-29.710739663018625,3.25,1.52,,,,91.4,2556.0,6.4,745822,672275,664774,642731,656305,682617,671218,682641,573262,54.12,,,,,,,,73,1,Slider,6,8,6,8,8,6,6,8,Standard,Strategic,223.0,0.0,0.038,,,,-0.038,,-2,-2,0.087,0.087,26,30,27,31,1,0,2.0,2.0,1.0,1.0,2.57,-0.25,0.25,17.9
FC,2024-05-22,99.7,-1.16,5.66,"Doval, Camilo",663698,666808,field_out,hit_into_play,,,,,4.0,"Joey Bart grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,PIT,SF,X,5.0,ground_ball,0,2,2024,-0.21,0.94,-0.57,2.85,656582.0,665833.0,,2,10,Bot,98.12,170.26,,,,,2.1233986807025063,-145.28406713496702,-4.63615036770709,-3.474292885125118,28.455825637122107,-18.001161241346153,3.52,1.63,101.0,100.2,5.0,100.3,2503.0,6.2,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.32,0.557,0.518,0.0,1.0,0.0,0.0,4.0,91,4,Cutter,5,9,5,9,9,5,5,9,Strategic,Standard,221.0,-0.018,-0.177,,,0.641,0.177,100.2,-4,-4,0.018,0.018,26,27,27,28,1,4,1.0,4.0,2.0,1.0,1.32,0.21,0.21,21.2
SL,2024-05-22,89.9,-1.16,5.44,"Doval, Camilo",663698,666808,,foul,,,,,14.0,"Joey Bart grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,PIT,SF,S,,,0,2,2024,0.44,-0.16,0.66,1.47,656582.0,665833.0,,2,10,Bot,,,,,,,3.5663702602886156,-131.10138642595228,-3.617849931133371,4.478445300612236,23.425861139766756,-33.61467176086242,3.52,1.63,4.0,75.7,-22.0,90.3,2557.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.41,,,,,,,,91,3,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,86.0,0.0,0.0,71.8,8.6,,0.0,88.0,-4,-4,0.018,0.018,26,27,27,28,1,4,1.0,4.0,2.0,1.0,2.94,-0.44,-0.44,18.4
SL,2024-05-22,89.8,-1.05,5.45,"Doval, Camilo",663698,666808,,foul,,,,,14.0,"Joey Bart grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,PIT,SF,S,,,0,1,2024,0.32,-0.29,1.43,1.58,656582.0,665833.0,,2,10,Bot,,,,,,,5.437709099072604,-130.70829579179812,-3.0245269340288856,2.665865034220011,25.731596129389786,-35.09872932586213,3.52,1.63,,,,89.8,2653.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.36,,,,,,,,91,2,Slider,5,9,5,9,9,5,5,9,Standard,Standard,58.0,0.0,-0.059,69.6,8.0,,0.059,,-4,-4,0.018,0.018,26,27,27,28,1,4,1.0,4.0,2.0,1.0,3.1,-0.32,-0.32,20.9
FC,2024-05-22,101.4,-1.24,5.33,"Doval, Camilo",663698,666808,,called_strike,,,,,6.0,"Joey Bart grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",R,R,R,PIT,SF,S,,,0,0,2024,-0.59,1.13,0.66,2.38,656582.0,,665833.0,2,10,Bot,,,,,,,6.725151740319598,-147.5432420545812,-5.683328116128547,-10.09990820695768,31.989866991811052,-14.547397427607809,3.61,1.6,,,,101.7,2577.0,6.3,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.22,,,,,,,,91,1,Cutter,5,9,5,9,9,5,5,9,Standard,Strategic,233.0,0.006,-0.046,,,,0.046,,-4,-4,0.012,0.012,26,27,27,28,1,4,1.0,4.0,2.0,1.0,1.08,0.59,0.59,18.9
SL,2024-05-22,90.4,-1.24,5.56,"Doval, Camilo",665833,666808,walk,ball,,,,,13.0,Oneil Cruz walks.,R,L,R,PIT,SF,B,,,3,2,2024,0.19,-0.27,-0.67,1.38,656582.0,,,2,10,Bot,,,,,,,1.0140057394109174,-131.75055994863197,-3.947815089798503,2.02279622683905,26.22539165756026,-34.72808099070693,3.91,1.66,,,,90.4,2550.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.41,,0.689131,0.7,1.0,0.0,0.0,,90,9,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,26.0,0.007,0.182,,,,-0.182,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,3.03,-0.19,0.19,24.7
SL,2024-05-22,88.7,-1.13,5.59,"Doval, Camilo",665833,666808,,foul,,,,,6.0,Oneil Cruz walks.,R,L,R,PIT,SF,S,,,3,2,2024,0.33,0.0,0.76,2.45,656582.0,,,2,10,Bot,,,,,,,3.926556927632576,-129.32788500951258,-1.737812842188986,3.053754485311019,23.034660282971597,-32.00951916260285,3.78,1.76,,,,89.1,2570.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.4,,,,,,,,90,8,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,60.0,0.0,0.0,78.6,7.7,,0.0,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,2.85,-0.33,0.33,22.3
FC,2024-05-22,101.2,-1.23,5.57,"Doval, Camilo",665833,666808,,ball,,,,,11.0,Oneil Cruz walks.,R,L,R,PIT,SF,B,,,2,2,2024,-0.76,0.79,-1.19,3.34,656582.0,,,2,10,Bot,,,,,,,1.944403589911904,-147.56002657921883,-2.8844613247282926,-11.655634502990626,31.03668228835064,-20.119855701227532,3.96,1.83,,,,101.8,2538.0,6.2,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.26,,,,,,,,90,7,Cutter,5,9,5,9,9,5,5,9,Strategic,Standard,223.0,0.0,0.051,,,,-0.051,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,1.41,0.76,-0.76,21.8
SL,2024-05-22,90.5,-1.07,5.58,"Doval, Camilo",665833,666808,,foul,,,,,6.0,Oneil Cruz walks.,R,L,R,PIT,SF,S,,,2,2,2024,0.31,-0.08,0.76,2.7,656582.0,,,2,10,Bot,,,,,,,3.8990006265233297,-131.90963995299327,-1.1679878725567812,2.885937902934757,25.588155389556604,-33.06327753081087,3.78,1.76,,,,90.9,2610.0,6.3,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.25,,,,,,,,90,6,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,39.0,0.0,0.0,81.7,8.4,,0.0,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,2.83,-0.31,0.31,25.8
SL,2024-05-22,90.1,-1.08,5.59,"Doval, Camilo",665833,666808,,foul,,,,,9.0,Oneil Cruz walks.,R,L,R,PIT,SF,S,,,2,2,2024,0.42,-0.18,0.54,2.2,656582.0,,,2,10,Bot,,,,,,,3.1492920398788535,-131.31240664340362,-2.1227204064501324,4.217978606181838,26.73686173115548,-34.037930645154724,3.78,1.76,,,,90.3,2598.0,6.2,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.26,,,,,,,,90,5,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,54.0,0.0,0.0,73.6,6.5,,0.0,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,2.97,-0.42,0.42,23.6
SL,2024-05-22,90.7,-1.11,5.57,"Doval, Camilo",665833,666808,,swinging_strike,,,,,14.0,Oneil Cruz walks.,R,L,R,PIT,SF,S,,,2,1,2024,0.19,-0.02,1.01,1.8,656582.0,,,2,10,Bot,,,,,,,4.850602194399352,-131.9841436705073,-3.449241948376276,1.2144534317852456,28.741330594566943,-31.874574836649767,3.78,1.76,,,,90.4,2532.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.36,,,,,,,,90,4,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,76.0,0.0,-0.103,80.4,7.5,,0.103,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,2.8,-0.19,0.19,24.8
FC,2024-05-22,100.6,-1.37,5.58,"Doval, Camilo",665833,666808,,ball,,,,,11.0,Oneil Cruz walks.,R,L,R,PIT,SF,B,,,1,1,2024,-0.09,1.13,-1.35,3.77,656582.0,,,2,10,Bot,,,,,,,0.2786085160563283,-146.592103659867,-2.406785565683192,-1.3746747568558046,33.2189785643876,-15.501144207877,3.85,1.63,,,,100.8,2569.0,6.2,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.28,,,,,,,,90,3,Cutter,5,9,5,9,9,5,5,9,Strategic,Standard,218.0,0.0,0.047,,,,-0.047,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,1.11,0.09,-0.09,22.9
SL,2024-05-22,90.6,-1.26,5.52,"Doval, Camilo",665833,666808,,called_strike,,,,,9.0,Oneil Cruz walks.,R,L,R,PIT,SF,S,,,1,0,2024,0.19,0.38,0.54,1.61,656582.0,,,2,10,Bot,,,,,,,4.099808523967987,-131.91013555635166,-4.618777089147091,1.339604326179107,29.32316651290256,-26.93966063284461,3.97,1.71,,,,90.4,2580.0,6.3,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.24,,,,,,,,90,2,Slider,5,9,5,9,9,5,5,9,Strategic,Standard,197.0,0.0,-0.039,,,,0.039,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,2.4,-0.19,0.19,22.9
FC,2024-05-22,100.4,-1.4,5.51,"Doval, Camilo",665833,666808,,ball,,,,,1.0,Oneil Cruz walks.,R,L,R,PIT,SF,B,,,0,0,2024,-0.57,0.95,-0.79,3.65,656582.0,,,2,10,Bot,,,,,,,3.026699622028786,-146.3253885428695,-2.107145250186837,-8.934471083683617,31.20692594916857,-18.100791527683427,4.05,1.87,,,,100.6,2531.0,6.1,745502,672275,664774,642731,656305,689172,671218,682641,573262,54.38,,,,,,,,90,1,Cutter,5,9,5,9,9,5,5,9,Strategic,Standard,229.0,0.0,0.032,,,,-0.032,,-4,-4,0.005,0.005,26,25,27,26,1,4,1.0,1.0,2.0,1.0,1.28,0.57,-0.57,20.2
